"sampledate","year4","month","day","reps","average","observer","ObsTime","Loc","Depth","AT","CD.CV","WD","WD.1","SN","ICE","SECC"
"1989-05-08",1989,5,8,1,1,"WD",NA,2,NA,NA,"99",0,"",NA,NA,8.4
"1989-05-08",1989,5,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-05-15",1989,5,15,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-05-22",1989,5,22,1,1,"WD",NA,2,NA,NA,"",0,"",NA,NA,9.3
"1989-05-22",1989,5,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-05-23",1989,5,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-05-31",1989,5,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-06-05",1989,6,5,1,1,"WD",NA,2,NA,NA,"0",5,"",NA,NA,9.4
"1989-06-05",1989,6,5,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-06-06",1989,6,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-06-13",1989,6,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-06-20",1989,6,20,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-06-28",1989,6,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-07-03",1989,7,3,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-07-05",1989,7,5,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-07-10",1989,7,10,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-07-17",1989,7,17,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-07-21",1989,7,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-07-25",1989,7,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-07-31",1989,7,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-08-01",1989,8,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-08-07",1989,8,7,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-08-14",1989,8,14,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-08-21",1989,8,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-08-29",1989,8,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-08-31",1989,8,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-09-05",1989,9,5,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-09-11",1989,9,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-09-12",1989,9,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-09-19",1989,9,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-09-25",1989,9,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-09-27",1989,9,27,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-10-09",1989,10,9,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-10-13",1989,10,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-10-23",1989,10,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-10-25",1989,10,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-11-02",1989,11,2,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-11-06",1989,11,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-11-20",1989,11,20,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1989-12-06",1989,12,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-01-23",1990,1,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-02-01",1990,2,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-03-30",1990,3,30,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-04-04",1990,4,4,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-04-12",1990,4,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-04-18",1990,4,18,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-04-24",1990,4,24,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-02",1990,5,2,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-07",1990,5,7,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-09",1990,5,9,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-11",1990,5,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-15",1990,5,15,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-22",1990,5,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-23",1990,5,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-24",1990,5,24,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-25",1990,5,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-28",1990,5,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-29",1990,5,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-30",1990,5,30,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-05-31",1990,5,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-01",1990,6,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-04",1990,6,4,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-05",1990,6,5,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-06",1990,6,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-07",1990,6,7,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-08",1990,6,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-11",1990,6,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-12",1990,6,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-13",1990,6,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-14",1990,6,14,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-15",1990,6,15,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-16",1990,6,16,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-20",1990,6,20,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-21",1990,6,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-24",1990,6,24,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-25",1990,6,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-26",1990,6,26,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-27",1990,6,27,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-28",1990,6,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-06-29",1990,6,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-01",1990,7,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-03",1990,7,3,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-04",1990,7,4,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-05",1990,7,5,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-06",1990,7,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-08",1990,7,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-10",1990,7,10,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-13",1990,7,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-16",1990,7,16,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-17",1990,7,17,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-18",1990,7,18,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-19",1990,7,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-22",1990,7,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-23",1990,7,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-25",1990,7,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-29",1990,7,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-07-31",1990,7,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-02",1990,8,2,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-07",1990,8,7,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-08",1990,8,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-14",1990,8,14,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-16",1990,8,16,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-17",1990,8,17,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-22",1990,8,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-23",1990,8,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-08-31",1990,8,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-05",1990,9,5,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-06",1990,9,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-12",1990,9,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-13",1990,9,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-17",1990,9,17,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-20",1990,9,20,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-24",1990,9,24,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-25",1990,9,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-09-26",1990,9,26,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-10-05",1990,10,5,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-10-11",1990,10,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-10-19",1990,10,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-10-26",1990,10,26,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-10-31",1990,10,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-11-08",1990,11,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1990-11-29",1990,11,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-01-28",1991,1,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-01-29",1991,1,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-02-19",1991,2,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-03-11",1991,3,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-03-27",1991,3,27,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-04-04",1991,4,4,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-04-08",1991,4,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-04-17",1991,4,17,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-04-22",1991,4,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-05-02",1991,5,2,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-05-07",1991,5,7,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-05-14",1991,5,14,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-05-20",1991,5,20,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-05-28",1991,5,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-06-03",1991,6,3,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-06-11",1991,6,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-06-17",1991,6,17,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-06-27",1991,6,27,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-07-01",1991,7,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-07-02",1991,7,2,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-07-10",1991,7,10,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-07-15",1991,7,15,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-07-29",1991,7,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-08-12",1991,8,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-08-29",1991,8,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-09-12",1991,9,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-09-23",1991,9,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-10-07",1991,10,7,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-10-22",1991,10,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-11-18",1991,11,18,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1991-12-03",1991,12,3,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-01-21",1992,1,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-02-24",1992,2,24,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-03-30",1992,3,30,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-04-08",1992,4,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-04-13",1992,4,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-04-20",1992,4,20,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-04-27",1992,4,27,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-05-04",1992,5,4,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-05-08",1992,5,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-05-11",1992,5,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-05-19",1992,5,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-05-26",1992,5,26,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-05-28",1992,5,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-01",1992,6,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-04",1992,6,4,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-08",1992,6,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-09",1992,6,9,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-11",1992,6,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-19",1992,6,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-22",1992,6,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-25",1992,6,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-06-30",1992,6,30,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-07-01",1992,7,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-07-06",1992,7,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-07-08",1992,7,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-07-09",1992,7,9,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-07-16",1992,7,16,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-07-21",1992,7,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-07-27",1992,7,27,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-07-31",1992,7,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-08-03",1992,8,3,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-08-10",1992,8,10,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-08-17",1992,8,17,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-08-19",1992,8,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-08-21",1992,8,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-08-25",1992,8,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-08-31",1992,8,31,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-09-01",1992,9,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-09-14",1992,9,14,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-09-15",1992,9,15,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-09-24",1992,9,24,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-09-26",1992,9,26,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-09-29",1992,9,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-10-01",1992,10,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-10-06",1992,10,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-10-12",1992,10,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-10-13",1992,10,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-10-26",1992,10,26,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-11-09",1992,11,9,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-11-23",1992,11,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1992-12-07",1992,12,7,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-01-25",1993,1,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-02-22",1993,2,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-04-12",1993,4,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-04-22",1993,4,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-04-29",1993,4,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-05-06",1993,5,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-05-10",1993,5,10,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-05-13",1993,5,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-05-20",1993,5,20,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-05-21",1993,5,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-05-25",1993,5,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-05-27",1993,5,27,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-05-28",1993,5,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-01",1993,6,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-07",1993,6,7,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-10",1993,6,10,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-11",1993,6,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-15",1993,6,15,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-17",1993,6,17,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-21",1993,6,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-25",1993,6,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-06-29",1993,6,29,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-01",1993,7,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-06",1993,7,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-08",1993,7,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-12",1993,7,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-13",1993,7,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-19",1993,7,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-21",1993,7,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-28",1993,7,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-07-30",1993,7,30,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-02",1993,8,2,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-05",1993,8,5,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-06",1993,8,6,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-11",1993,8,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-13",1993,8,13,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-16",1993,8,16,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-19",1993,8,19,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-23",1993,8,23,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-25",1993,8,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-08-28",1993,8,28,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-09-01",1993,9,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-09-14",1993,9,14,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-09-15",1993,9,15,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-09-16",1993,9,16,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-09-21",1993,9,21,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-09-27",1993,9,27,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-09-30",1993,9,30,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-10-11",1993,10,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-10-12",1993,10,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-10-22",1993,10,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-10-25",1993,10,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-11-02",1993,11,2,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-11-08",1993,11,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-11-22",1993,11,22,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1993-12-08",1993,12,8,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1994-01-24",1994,1,24,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1994-03-01",1994,3,1,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1994-04-11",1994,4,11,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1994-04-25",1994,4,25,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1994-05-03",1994,5,3,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1994-05-10",1994,5,10,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1994-05-12",1994,5,12,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
"1994-05-18",1994,5,18,1,1,"LTER",NA,NA,NA,NA,"",NA,"",NA,NA,NA
